game,session,track,car,lap,start,end,time,length,valid
iRacing,1670225616,lakeland,Legends Ford  34 Coupe - Rookie,1,2022-12-05 01:34:15.242360+00:00,2022-12-05 01:34:40.097423+00:00,24.8772,979,True
iRacing,1670225469,lakeland,Legends Ford  34 Coupe - Rookie,1,2022-12-05 01:31:47.668072+00:00,2022-12-05 01:32:12.557366+00:00,24.9201336,978,True
iRacing,1673242227,bathurst,Mclaren 570s GT4,20,2023-01-08 23:30:09.520625+00:00,2023-01-08 23:32:24.304486+00:00,134.806732,6139,True
iRacing,1673242227,bathurst,Mclaren 570s GT4,11,2023-01-08 23:02:50.868155+00:00,2023-01-08 23:05:05.757119+00:00,134.907135,6139,True
iRacing,1673242227,bathurst,Mclaren 570s GT4,12,2023-01-08 23:05:05.769789+00:00,2023-01-08 23:07:20.677777+00:00,134.928268,6139,True
iRacing,1671532138,okayama full,Toyota GR86,8,2022-12-20 11:42:01.658085+00:00,2022-12-20 11:43:47.707596+00:00,106.0618,3648,True
iRacing,1671531512,okayama full,Toyota GR86,2,2022-12-20 11:22:21.721961+00:00,2022-12-20 11:24:07.861617+00:00,106.163635,3649,True
iRacing,1671532138,okayama full,Toyota GR86,5,2022-12-20 11:36:41.180828+00:00,2022-12-20 11:38:27.617449+00:00,106.477234,3649,True
iRacing,1673702468,michigan 2018,Toyota Supra Class B,1,2023-01-14 05:22:09.460684+00:00,2023-01-14 05:22:49.420379+00:00,40.0040665,3218,True
iRacing,1673703064,michigan 2018,Toyota Supra Class B,11,2023-01-14 05:43:33.243001+00:00,2023-01-14 05:44:13.242388+00:00,40.0197334,3217,True
iRacing,1673702468,michigan 2018,Toyota Supra Class B,5,2023-01-14 05:25:18.259596+00:00,2023-01-14 05:25:58.420846+00:00,40.1794,3217,True
iRacing,1673865316,williamsgrove,Dirt 358 Modified,1,2023-01-16 04:35:55.995347+00:00,2023-01-16 04:36:17.174689+00:00,21.1868019,829,True
iRacing,1673674268,williamsgrove,Dirt 358 Modified,1,2023-01-13 23:32:13.041785+00:00,2023-01-13 23:32:34.227630+00:00,21.2054348,829,True
iRacing,1673674418,williamsgrove,Dirt 358 Modified,1,2023-01-13 23:34:21.787713+00:00,2023-01-13 23:34:42.981637+00:00,21.2130337,829,True
iRacing,1671543625,tsukuba 2kfull,Formula Vee,4,2022-12-20 14:43:49.966695+00:00,2022-12-20 14:44:55.876435+00:00,65.9315,2079,True
iRacing,1671540948,tsukuba 2kfull,Formula Vee,5,2022-12-20 14:11:52.080499+00:00,2022-12-20 14:12:58.334805+00:00,66.29393,2079,True
iRacing,1671540948,tsukuba 2kfull,Formula Vee,1,2022-12-20 13:57:14.159205+00:00,2022-12-20 13:58:20.550186+00:00,66.4184341,2079,True
iRacing,1673304157,daytona oval,Chevrolet Silverado,6,2023-01-09 17:46:31.204773+00:00,2023-01-09 17:47:19.195352+00:00,48.0046349,3988,True
iRacing,1673304157,daytona oval,Chevrolet Silverado,5,2023-01-09 17:45:43.130785+00:00,2023-01-09 17:46:31.177705+00:00,48.1165,3987,True
iRacing,1673304157,daytona oval,Chevrolet Silverado,3,2023-01-09 17:44:06.609074+00:00,2023-01-09 17:44:54.761485+00:00,48.2060661,3988,True
iRacing,1674813928,wheatland,Dirt Big Block Modified,1,2023-01-27 04:07:26.670885+00:00,2023-01-27 04:07:41.758557+00:00,15.1158333,559,True
iRacing,1674821457,wheatland,Dirt Big Block Modified,5,2023-01-27 06:12:01.617668+00:00,2023-01-27 06:12:16.727585+00:00,15.1297,559,True
iRacing,1674820222,wheatland,Dirt Big Block Modified,10,2023-01-27 05:56:21.378336+00:00,2023-01-27 05:56:36.476385+00:00,15.13235,559,True
iRacing,1674162955,rudskogen,BMW M4 GT3,23,2023-01-19 22:47:01.734817+00:00,2023-01-19 22:48:23.220967+00:00,81.5058,3150,True
iRacing,1674162955,rudskogen,BMW M4 GT3,24,2023-01-19 22:48:23.251056+00:00,2023-01-19 22:49:44.707257+00:00,81.5145,3149,True
iRacing,1673816741,rudskogen,BMW M4 GT3,13,2023-01-15 22:56:24.592092+00:00,2023-01-15 22:57:46.141345+00:00,81.57073,3149,True
iRacing,1670240012,rudskogen,Dallara IR18,1,2022-12-05 03:35:59.334736+00:00,2022-12-05 03:36:27.652725+00:00,28.3053017,3150,True
iRacing,1674190351,darlington,Chevrolet Silverado,1,2023-01-19 23:53:05.880392+00:00,2023-01-19 23:53:36.347728+00:00,30.5035324,2109,True
iRacing,1673427069,michigan,Dallara DW-12,12,2023-01-11 03:57:45.631739+00:00,2023-01-11 03:58:17.729539+00:00,32.14674,3218,True
iRacing,1673338375,michigan,Dallara DW-12,6,2023-01-10 03:15:26.911144+00:00,2023-01-10 03:15:59.110357+00:00,32.2025,3217,True
iRacing,1673428362,michigan,Dallara DW-12,2,2023-01-11 04:13:00.824508+00:00,2023-01-11 04:13:33.006102+00:00,32.2211342,3218,True
iRacing,1673871938,phoenix road,Skip Barber Formula 2000,12,2023-01-16 04:38:13.307684+00:00,2023-01-16 04:39:19.379239+00:00,66.10917,2378,True
iRacing,1673853988,phoenix road,Skip Barber Formula 2000,22,2023-01-16 01:50:11.995560+00:00,2023-01-16 01:51:18.179753+00:00,66.21243,2379,True
iRacing,1673871938,phoenix road,Skip Barber Formula 2000,13,2023-01-16 04:39:19.408565+00:00,2023-01-16 04:40:25.646236+00:00,66.25494,2378,True
iRacing,1674572180,talladega,Chevrolet National Impala,17,2023-01-24 16:10:38.925034+00:00,2023-01-24 16:11:29.179533+00:00,50.32847,4269,True
iRacing,1674572180,talladega,Chevrolet National Impala,18,2023-01-24 16:11:29.211136+00:00,2023-01-24 16:12:20.455065+00:00,51.2815666,4268,True
iRacing,1674572180,talladega,Chevrolet National Impala,15,2023-01-24 16:08:55.672170+00:00,2023-01-24 16:09:47.197732+00:00,51.55887,4267,True
iRacing,1670310761,daytona 2011 oval,Chevrolet Silverado,20,2022-12-06 01:36:35.222226+00:00,2022-12-06 01:37:23.957107+00:00,48.7829,3989,True
iRacing,1670310761,daytona 2011 oval,Chevrolet Silverado,12,2022-12-06 01:27:20.297217+00:00,2022-12-06 01:28:09.182426+00:00,48.9104,3989,True
iRacing,1670310761,daytona 2011 oval,Chevrolet Silverado,11,2022-12-06 01:26:31.027286+00:00,2022-12-06 01:27:20.287130+00:00,49.2702,3989,True
iRacing,1674159056,barcelona gp,Radical SR10,17,2023-01-19 21:43:58.342868+00:00,2023-01-19 21:45:38.758167+00:00,100.438171,4569,True
iRacing,1674159056,barcelona gp,Radical SR10,13,2023-01-19 21:36:58.358461+00:00,2023-01-19 21:38:38.781742+00:00,100.444939,4569,True
iRacing,1674159056,barcelona gp,Radical SR10,15,2023-01-19 21:40:31.855537+00:00,2023-01-19 21:42:12.455826+00:00,100.626007,4569,True
iRacing,1673621145,lagunaseca,Mazda MX-5 Cup,8,2023-01-13 16:01:22.530502+00:00,2023-01-13 16:03:01.229473+00:00,98.72843,3569,True
iRacing,1673621145,lagunaseca,Mazda MX-5 Cup,10,2023-01-13 16:04:41.594738+00:00,2023-01-13 16:06:20.593660+00:00,99.025795,3569,True
iRacing,1673621145,lagunaseca,Mazda MX-5 Cup,7,2023-01-13 15:59:43.082736+00:00,2023-01-13 16:01:22.514030+00:00,99.4575653,3569,True
iRacing,1670195814,summit summit raceway,Formula Vee,4,2022-12-04 18:16:55.894464+00:00,2022-12-04 18:19:15.140259+00:00,90.13515,3200,True
iRacing,1674688636,magnycours gp,Lamborghini Huracan GT3 EVO,19,2023-01-26 00:47:23.507519+00:00,2023-01-26 00:49:00.710549+00:00,97.24357,4408,True
iRacing,1674688636,magnycours gp,Lamborghini Huracan GT3 EVO,13,2023-01-26 00:37:10.872003+00:00,2023-01-26 00:38:48.334544+00:00,97.50967,4409,True
iRacing,1674688636,magnycours gp,Lamborghini Huracan GT3 EVO,14,2023-01-26 00:38:48.364698+00:00,2023-01-26 00:40:25.864779+00:00,97.53633,4408,True
iRacing,1670222468,atlanta 2022 oval,Chevrolet Silverado,11,2022-12-05 01:52:57.743131+00:00,2022-12-05 01:53:28.666358+00:00,30.95385,2437,True
iRacing,1670224488,atlanta 2022 oval,Chevrolet Silverado,40,2022-12-05 02:43:53.409884+00:00,2022-12-05 02:44:24.373382+00:00,30.983366,2439,True
iRacing,1670224488,atlanta 2022 oval,Chevrolet Silverado,20,2022-12-05 02:27:46.848859+00:00,2022-12-05 02:28:17.867610+00:00,31.0558662,2439,True
iRacing,1673845828,knoxville,Dirt Big Block Modified,5,2023-01-15 23:11:48.180547+00:00,2023-01-15 23:12:07.305660+00:00,19.1411667,819,True
iRacing,1673356551,knoxville,Dirt Big Block Modified,3,2023-01-10 07:16:32.543631+00:00,2023-01-10 07:16:51.749710+00:00,19.2195339,819,True
iRacing,1673845828,knoxville,Dirt Big Block Modified,7,2023-01-15 23:12:26.545725+00:00,2023-01-15 23:12:45.744821+00:00,19.2242,819,True
iRacing,1674793581,daytona rallycross short,Volkswagen Beetle GRC Lite,7,2023-01-26 23:30:28.277907+00:00,2023-01-26 23:31:05.221217+00:00,36.9362,1149,True
iRacing,1674793148,daytona rallycross short,Volkswagen Beetle GRC Lite,2,2023-01-26 23:19:37.965064+00:00,2023-01-26 23:20:14.971935+00:00,37.035,1149,True
iRacing,1674712993,daytona rallycross short,Volkswagen Beetle GRC Lite,3,2023-01-26 01:04:58.670355+00:00,2023-01-26 01:05:35.670966+00:00,37.0487175,1150,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,3,2022-12-09 20:15:55.886334+00:00,2022-12-09 20:16:56.454439+00:00,60.6137,2339,True
iRacing,1670637812,limerock 2019 gp,Mazda MX-5 Cup,2,2022-12-09 20:06:42.068129+00:00,2022-12-09 20:07:42.886550+00:00,60.8254,2339,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,8,2022-12-09 20:21:17.797802+00:00,2022-12-09 20:22:18.705650+00:00,60.9253,2338,True
iRacing,1674717208,fuji gp,Toyota GR86,7,2023-01-26 08:28:51.510356+00:00,2023-01-26 08:30:55.338143+00:00,123.87468,4479,True
iRacing,1674717208,fuji gp,Toyota GR86,6,2023-01-26 08:26:47.592042+00:00,2023-01-26 08:28:51.484544+00:00,123.925812,4479,True
iRacing,1674717208,fuji gp,Toyota GR86,4,2023-01-26 08:22:22.717523+00:00,2023-01-26 08:24:27.504139+00:00,124.832146,4478,True
iRacing,1673705704,southboston,Legends Ford  34 Coupe - Rookie,8,2023-01-14 15:18:23.879690+00:00,2023-01-14 15:18:41.360843+00:00,17.5043983,589,True
iRacing,1673707226,southboston,Legends Ford  34 Coupe - Rookie,10,2023-01-14 15:43:01.670421+00:00,2023-01-14 15:43:19.133112+00:00,17.5132,589,True
iRacing,1673707226,southboston,Legends Ford  34 Coupe - Rookie,12,2023-01-14 15:43:36.907826+00:00,2023-01-14 15:43:54.400526+00:00,17.541666,589,True
iRacing,1674590945,imola gp,Ferrari 488 GT3 Evo 2020,1,2023-01-24 21:15:57.739591+00:00,2023-01-24 21:17:42.545712+00:00,104.820465,4859,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,5,2022-12-08 20:07:23.876521+00:00,2022-12-08 20:09:09.204850+00:00,105.36113,4860,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,4,2022-12-08 20:05:38.109528+00:00,2022-12-08 20:07:23.848421+00:00,105.758667,4858,True
iRacing,1674816493,bristol,Modified - Tour,1,2023-01-27 05:49:00.584529+00:00,2023-01-27 05:49:14.668829+00:00,14.1216669,828,True
iRacing,1674816254,bristol,Modified - Tour,6,2023-01-27 05:46:58.982294+00:00,2023-01-27 05:47:13.276009+00:00,14.3009319,828,True
iRacing,1674816878,bristol,Modified - Tour,2,2023-01-27 05:54:56.109089+00:00,2023-01-27 05:55:10.446132+00:00,14.3612,829,True
iRacing,1673629593,hockenheim gp,Porsche Mission R,8,2023-01-13 17:21:56.995725+00:00,2023-01-13 17:23:42.739141+00:00,105.768639,4528,True
iRacing,1673629593,hockenheim gp,Porsche Mission R,6,2023-01-13 17:18:21.039218+00:00,2023-01-13 17:20:08.328692+00:00,107.331741,4528,True
iRacing,1673629593,hockenheim gp,Porsche Mission R,7,2023-01-13 17:20:08.361217+00:00,2023-01-13 17:21:56.961121+00:00,108.630173,4529,True
iRacing,1674106122,phillipisland,Skip Barber Formula 2000,10,2023-01-19 00:45:34.141652+00:00,2023-01-19 00:47:21.938726+00:00,107.84687,4409,True
iRacing,1674189947,phillipisland,Skip Barber Formula 2000,8,2023-01-19 20:59:06.213861+00:00,2023-01-19 21:00:54.287334+00:00,108.11071,4409,True
iRacing,1674189947,phillipisland,Skip Barber Formula 2000,9,2023-01-19 21:00:54.315374+00:00,2023-01-19 21:02:42.417462+00:00,108.121582,4409,True
iRacing,1674816513,knoxville,Dirt Super Late Model,2,2023-01-27 04:50:02.150714+00:00,2023-01-27 04:50:20.198429+00:00,18.0841,819,True
iRacing,1674816513,knoxville,Dirt Super Late Model,1,2023-01-27 04:49:44.064559+00:00,2023-01-27 04:50:02.132586+00:00,18.0964661,818,True
iRacing,1674816882,knoxville,Dirt Super Late Model,11,2023-01-27 04:57:48.526674+00:00,2023-01-27 04:58:06.675026+00:00,18.1565342,817,True
iRacing,1674679470,daytona 2011 road,Toyota GR86,4,2023-01-25 20:53:00.194572+00:00,2023-01-25 20:55:10.683617+00:00,130.532639,5689,True
iRacing,1674677807,daytona 2011 road,Toyota GR86,1,2023-01-25 20:19:01.040416+00:00,2023-01-25 20:21:12.059214+00:00,131.041031,5689,True
iRacing,1674677073,daytona 2011 road,Toyota GR86,2,2023-01-25 20:09:05.603452+00:00,2023-01-25 20:11:17.501810+00:00,131.931183,5689,True
iRacing,1673593110,hockenheim gp,Porsche 911 GT3 Cup (992),11,2023-01-13 02:15:25.525035+00:00,2023-01-13 02:17:05.506195+00:00,100.003265,4528,True
iRacing,1673593110,hockenheim gp,Porsche 911 GT3 Cup (992),10,2023-01-13 02:13:45.364069+00:00,2023-01-13 02:15:25.495083+00:00,100.1527,4528,True
iRacing,1673595016,hockenheim gp,Porsche 911 GT3 Cup (992),2,2023-01-13 02:34:58.145380+00:00,2023-01-13 02:36:38.360237+00:00,100.252068,4529,True
iRacing,1673239211,concordhalf,Legends Ford  34 Coupe - Rookie,5,2023-01-08 23:41:33.138190+00:00,2023-01-08 23:41:51.825134+00:00,18.7327,679,True
iRacing,1673239211,concordhalf,Legends Ford  34 Coupe - Rookie,9,2023-01-08 23:42:48.785097+00:00,2023-01-08 23:43:07.525132+00:00,18.7987,679,True
iRacing,1673239211,concordhalf,Legends Ford  34 Coupe - Rookie,12,2023-01-08 23:43:45.947837+00:00,2023-01-08 23:44:04.719240+00:00,18.8148327,679,True
iRacing,1670237961,newhampshire northoval,Skip Barber Formula 2000,29,2022-12-05 03:44:52.789678+00:00,2022-12-05 03:46:07.822604+00:00,75.07799,2559,True
iRacing,1670237961,newhampshire northoval,Skip Barber Formula 2000,34,2022-12-05 03:51:09.473630+00:00,2022-12-05 03:52:24.545792+00:00,75.09146,2559,True
iRacing,1670237961,newhampshire northoval,Skip Barber Formula 2000,32,2022-12-05 03:48:38.968803+00:00,2022-12-05 03:49:54.111758+00:00,75.1527252,2558,True
iRacing,1674764676,bathurst,Radical SR10,4,2023-01-26 21:33:06.596987+00:00,2023-01-26 21:35:06.627181+00:00,120.05983,6139,True
iRacing,1674587698,bathurst,Radical SR10,2,2023-01-24 20:20:57.248583+00:00,2023-01-24 20:22:57.453158+00:00,120.2296,6139,True
iRacing,1674764676,bathurst,Radical SR10,5,2023-01-26 21:35:06.645451+00:00,2023-01-26 21:37:07.508172+00:00,120.886063,6139,True
iRacing,1674672708,magnycours gp,BMW M Hybrid V8,5,2023-01-25 20:08:57.804605+00:00,2023-01-25 20:10:28.362707+00:00,90.6066,4409,True
iRacing,1674672708,magnycours gp,BMW M Hybrid V8,7,2023-01-25 20:12:03.899772+00:00,2023-01-25 20:13:36.898053+00:00,92.89283,4409,True
iRacing,1674741714,virginia 2022 north,Mazda MX-5 Cup,2,2023-01-26 15:04:25.458310+00:00,2023-01-26 15:06:01.181899+00:00,95.7187653,3620,True
iRacing,1673628489,virginia 2022 north,Mazda MX-5 Cup,18,2023-01-13 18:26:38.593713+00:00,2023-01-13 18:28:17.275338+00:00,98.71343,3619,True
iRacing,1673628489,virginia 2022 north,Mazda MX-5 Cup,20,2023-01-13 18:29:56.607221+00:00,2023-01-13 18:31:35.406359+00:00,98.8240662,3619,True
iRacing,1670238632,charlotte 2018 2019 rallycrosslong,Lucas Oil Off-Road Racing Series Pro-2 Lite,1,2022-12-05 03:11:05.619571+00:00,2022-12-05 03:12:07.165511+00:00,61.5775,1339,True
iRacing,1673241034,summit summit raceway,Mazda MX-5 Cup,3,2023-01-09 00:13:36.938203+00:00,2023-01-09 00:14:59.690165+00:00,82.7989349,3199,True
iRacing,1673241034,summit summit raceway,Mazda MX-5 Cup,4,2023-01-09 00:14:59.721287+00:00,2023-01-09 00:16:22.535212+00:00,82.8438644,3199,True
iRacing,1673241034,summit summit raceway,Mazda MX-5 Cup,5,2023-01-09 00:16:22.566161+00:00,2023-01-09 00:17:45.452264+00:00,82.9212341,3199,True
iRacing,1673421027,stafford oval,Modified - Tour,6,2023-01-11 02:12:08.677047+00:00,2023-01-11 02:12:27.603342+00:00,18.9510326,799,True
iRacing,1673419002,stafford oval,Modified - Tour,45,2023-01-11 01:53:23.958208+00:00,2023-01-11 01:53:42.893826+00:00,18.9701614,798,True
iRacing,1673419002,stafford oval,Modified - Tour,48,2023-01-11 01:54:21.251688+00:00,2023-01-11 01:54:40.208643+00:00,18.9908619,799,True
iRacing,1673289812,michigan,NASCAR Toyota Camry,2,2023-01-09 19:47:30.263108+00:00,2023-01-09 19:48:10.923386+00:00,40.6843033,3219,True
iRacing,1673289812,michigan,NASCAR Toyota Camry,1,2023-01-09 19:46:49.568721+00:00,2023-01-09 19:47:30.234635+00:00,40.7137032,3217,True
iRacing,1674831225,fairbury,Dirt Limited Late Model,17,2023-01-27 09:00:02.298781+00:00,2023-01-27 09:00:15.082942+00:00,12.8068314,379,True
iRacing,1674831225,fairbury,Dirt Limited Late Model,21,2023-01-27 09:00:53.713103+00:00,2023-01-27 09:01:06.518430+00:00,12.8313656,379,True
iRacing,1674831225,fairbury,Dirt Limited Late Model,24,2023-01-27 09:01:32.696969+00:00,2023-01-27 09:01:45.509073+00:00,12.8406649,379,True
iRacing,1674739072,oran north,Mazda MX-5 Cup,1,2023-01-26 14:19:04.424356+00:00,2023-01-26 14:19:40.678750+00:00,36.2844353,929,True
iRacing,1674739072,oran north,Mazda MX-5 Cup,3,2023-01-26 14:20:29.039738+00:00,2023-01-26 14:21:05.326723+00:00,36.315567,929,True
iRacing,1674739072,oran north,Mazda MX-5 Cup,4,2023-01-26 14:21:05.361885+00:00,2023-01-26 14:21:44.056139+00:00,38.74917,929,True
iRacing,1674745424,nurburgring nordschleifetourist,Porsche 718 Cayman GT4,1,2023-01-26 16:12:59.245915+00:00,2023-01-26 16:18:17.242874+00:00,276.7773,18910,True
iRacing,1673671608,chicagoland,Chevrolet Silverado,4,2023-01-14 00:03:19.922772+00:00,2023-01-14 00:03:51.274538+00:00,31.3922329,2459,True
iRacing,1673673310,chicagoland,Chevrolet Silverado,10,2023-01-14 00:21:06.265632+00:00,2023-01-14 00:21:37.627669+00:00,31.40635,2457,True
iRacing,1673673310,chicagoland,Chevrolet Silverado,17,2023-01-14 00:30:16.232535+00:00,2023-01-14 00:30:47.619650+00:00,31.4190331,2458,True
iRacing,1673826212,monza full,Dallara P217 LMP2,11,2023-01-15 19:12:03.312505+00:00,2023-01-15 19:13:44.875353+00:00,101.616135,5749,True
iRacing,1673826212,monza full,Dallara P217 LMP2,8,2023-01-15 19:06:48.918347+00:00,2023-01-15 19:08:31.571544+00:00,102.668671,5749,True
iRacing,1673826212,monza full,Dallara P217 LMP2,17,2023-01-15 19:26:22.724248+00:00,2023-01-15 19:28:06.076637+00:00,103.372932,5749,True
iRacing,1674190022,phoenix oval,Dallara IR18,5,2023-01-19 23:49:22.866948+00:00,2023-01-19 23:49:43.325447+00:00,20.4882317,1618,True
iRacing,1674190022,phoenix oval,Dallara IR18,4,2023-01-19 23:49:02.217289+00:00,2023-01-19 23:49:22.839363+00:00,20.6470985,1619,True
iRacing,1674190022,phoenix oval,Dallara IR18,3,2023-01-19 23:48:41.560481+00:00,2023-01-19 23:49:02.188576+00:00,20.6477318,1618,True
iRacing,1674735059,magnycours gp,Honda Civic Type R,3,2023-01-26 04:16:40.443066+00:00,2023-01-26 04:18:33.930975+00:00,113.499542,4409,True
iRacing,1674735059,magnycours gp,Honda Civic Type R,2,2023-01-26 04:14:44.769188+00:00,2023-01-26 04:16:40.415018+00:00,115.674042,4409,True
iRacing,1674735059,magnycours gp,Honda Civic Type R,1,2023-01-26 04:12:45.832719+00:00,2023-01-26 04:14:44.740947+00:00,118.955208,4409,True
iRacing,1672411726,phoenix rallycross,Volkswagen Beetle GRC Lite,1,2022-12-30 15:49:39.966102+00:00,2022-12-30 15:50:19.440027+00:00,39.4933319,1228,True
iRacing,1672412071,phoenix rallycross,Volkswagen Beetle GRC Lite,7,2022-12-30 15:58:39.175149+00:00,2022-12-30 15:59:18.645014+00:00,39.5165,1228,True
iRacing,1672412071,phoenix rallycross,Volkswagen Beetle GRC Lite,8,2022-12-30 15:59:18.679551+00:00,2022-12-30 15:59:58.192428+00:00,39.5476,1229,True
iRacing,1674796731,indianapolis 2022 oval,Toyota Supra Class B,1,2023-01-27 00:22:18.895765+00:00,2023-01-27 00:23:13.629411+00:00,54.7636,4039,True
iRacing,1674846423,indianapolis 2022 oval,Toyota Supra Class B,2,2023-01-27 14:09:16.052944+00:00,2023-01-27 14:10:10.805870+00:00,54.778965,4038,True
iRacing,1674790152,indianapolis 2022 oval,Toyota Supra Class B,2,2023-01-26 22:32:40.660336+00:00,2023-01-26 22:33:35.750055+00:00,55.1093674,4038,True
iRacing,1670242105,eldora,Street Stock,5,2022-12-05 04:10:40.546639+00:00,2022-12-05 04:11:00.461847+00:00,19.9458485,709,True
iRacing,1670242105,eldora,Street Stock,4,2022-12-05 04:10:20.576509+00:00,2022-12-05 04:10:40.511044+00:00,19.9611816,708,True
iRacing,1670242105,eldora,Street Stock,2,2022-12-05 04:09:40.587207+00:00,2022-12-05 04:10:00.571304+00:00,19.9849815,709,True
iRacing,1674760480,barcelona historic,BMW M Hybrid V8,10,2023-01-26 20:38:20.133714+00:00,2023-01-26 20:39:52.435576+00:00,92.32332,4679,True
iRacing,1674760480,barcelona historic,BMW M Hybrid V8,3,2023-01-26 20:27:09.738658+00:00,2023-01-26 20:28:42.361110+00:00,92.64182,4679,True
iRacing,1674760480,barcelona historic,BMW M Hybrid V8,4,2023-01-26 20:28:42.377691+00:00,2023-01-26 20:30:15.474644+00:00,93.120285,4679,True
iRacing,1673258483,bathurst,Aston Martin Vantage GT4,13,2023-01-09 03:35:52.410955+00:00,2023-01-09 03:38:06.446829+00:00,134.071732,6138,True
iRacing,1673599689,bathurst,Aston Martin Vantage GT4,8,2023-01-13 02:12:35.440580+00:00,2023-01-13 02:14:49.590362+00:00,134.172363,6139,True
iRacing,1673258483,bathurst,Aston Martin Vantage GT4,11,2023-01-09 03:31:23.049880+00:00,2023-01-09 03:33:37.243527+00:00,134.237442,6139,True
iRacing,1674707313,watkinsglen 2021 fullcourse,Skip Barber Formula 2000,5,2023-01-25 20:37:28.110868+00:00,2023-01-25 20:39:37.238542+00:00,129.1501,5407,True
iRacing,1674707313,watkinsglen 2021 fullcourse,Skip Barber Formula 2000,6,2023-01-25 20:39:37.315693+00:00,2023-01-25 20:41:46.901987+00:00,129.627563,5408,True
iRacing,1674711042,watkinsglen 2021 fullcourse,Skip Barber Formula 2000,10,2023-01-26 00:49:52.713756+00:00,2023-01-26 00:52:02.614504+00:00,129.918869,5409,True
iRacing,1673703120,rudskogen,Ferrari 488 GT3 Evo 2020,1,2023-01-14 14:38:46.079746+00:00,2023-01-14 14:40:08.244559+00:00,82.16993,3149,True
iRacing,1673703120,rudskogen,Ferrari 488 GT3 Evo 2020,10,2023-01-14 14:55:01.904012+00:00,2023-01-14 14:56:24.103563+00:00,82.24836,3150,True
iRacing,1673703120,rudskogen,Ferrari 488 GT3 Evo 2020,2,2023-01-14 14:40:08.261384+00:00,2023-01-14 14:41:30.527710+00:00,82.28736,3149,True
iRacing,1673229757,bathurst,Mercedes AMG GT4,24,2023-01-08 20:29:21.883155+00:00,2023-01-08 20:31:36.086708+00:00,134.2267,6139,True
iRacing,1673229757,bathurst,Mercedes AMG GT4,21,2023-01-08 20:22:38.765444+00:00,2023-01-08 20:24:53.064164+00:00,134.319427,6139,True
